FragID	X	Y	CeMM	Highlight	MW	HBD	HBA	cLogP	Heteroatoms	Rings	Rot. Bonds	Aromatic Bonds	Acidic Groups	Basic Groups	Atomic Polarizability
O2836	16.883835	-30.637457	0	0											
O2837	23.436846	6.477737	0	0											
O2838	0.98949605	11.21404	0	0											
O2839	-8.420206	-12.616674	0	0											
O2840	-5.063771	-26.422485	0	0											
O2841	30.83514	-3.5829272	0	0											
O2842	35.258797	-23.352217	0	0											
O2843	50.246704	26.237007	0	0											
O2844	-3.0222251	-28.796053	0	0											
O2845	-4.0786204	-10.45224	0	0											
O2846	28.57441	11.590351	0	0											
O2847	-10.205298	-14.886958	0	0											
O2848	20.319042	20.540854	0	0											
O2849	48.430008	30.312984	0	0											
O2850	20.543493	-24.710363	0	0											
O2851	38.881855	-25.148495	0	0											
O2852	-28.995373	16.414501	0	0											
O2853	31.66107	29.042765	0	0											
O2854	6.85399	-29.289347	0	0											
O2855	-1.200714	-9.454783	0	0											
O2856	45.56483	21.978878	0	0											
O2857	-0.9637205	-28.816114	0	0											
O2858	35.185905	-23.199444	0	0											
O2859	22.24199	5.7073917	0	0											
O2860	-10.480089	-14.961961	0	0											
O2861	53.197857	24.888813	0	0											
O2862	39.156082	31.837305	0	0											
O2863	22.905882	26.466148	0	0											
O2864	39.388134	-19.573458	0	0											
O2865	48.55298	29.088095	0	0											
O2866	1.1535199	10.765805	0	0											
O2867	31.942873	-13.183065	0	0											
O2868	18.591255	30.265469	0	0											
O2869	10.462686	-16.144876	0	0											
O2870	41.278664	18.496847	0	0											
O2871	-3.2960532	-10.28401	0	0											
O2872	8.7050705	-6.633348	0	0											
O2873	24.349255	28.418781	0	0											
O2874	21.159994	-18.644913	0	0											
O2875	27.328587	-23.58578	0	0											
O2876	-10.52124	55.718987	0	0											
O2877	39.32543	-12.668233	0	0											
O2878	-40.181774	3.4873059	0	0											
O2879	38.170452	-24.053152	0	0											
O2880	41.020638	32.16809	0	0											
O2881	8.65346	-6.769741	0	0											
O2882	-46.982372	-6.902303	0	0											
O2883	3.048006	-25.020994	0	0											
O2884	-4.3391013	-9.896249	0	0											
O2885	-40.940483	25.005165	0	0											
O2886	24.520264	-14.677817	0	0											
O2887	25.029001	23.866343	0	0											
O2888	-8.322393	-12.378899	0	0											
O2889	36.86818	-14.021206	0	0											
O2890	-8.738212	-11.769198	0	0											
O2891	25.960175	29.804535	0	0											
O2892	30.065012	-3.023104	0	0											
O2893	37.694298	-15.1586	0	0											
O2894	12.632407	-32.452396	0	0											
O2895	22.775053	-12.566015	0	0											
O2896	36.35889	-16.15091	0	0											
O2897	12.428559	-3.4989161	0	0											
O2898	7.871879	-21.386118	0	0											
O2899	-10.164905	-15.507914	0	0											
O2900	14.617251	31.399197	0	0											
O2901	34.533382	-7.423801	0	0											
O2902	39.677002	7.8299336	0	0											
O2903	8.924097	-32.66495	0	0											
O2904	1.3601444	-27.079111	0	0											
O2905	46.862476	24.425058	0	0											
O2906	50.090763	27.033794	0	0											
O2907	41.59059	-22.71694	0	0											
O2908	-0.018897945	-30.409895	0	0											
O2909	-3.457781	-30.14148	0	0											
O2910	21.52557	12.547337	0	0											
O2911	22.1113	10.989141	0	0											
O2912	-2.4054937	-15.99033	0	0											
O2913	30.466293	-6.516012	0	0											
O2914	42.31904	-24.706772	0	0											
O2915	-2.3971572	-30.373346	0	0											
O2916	20.489664	-25.150078	0	0											
O2917	6.9409337	-31.815723	0	0											
O2918	-10.272598	-14.854918	0	0											
O2919	-7.5075536	-11.574009	0	0											
O2920	38.31463	31.360441	0	0											
O2921	40.02464	35.464306	0	0											
O2922	20.673847	-27.094418	0	0											
O2923	18.940607	-26.064838	0	0											
O2924	36.844673	14.199077	0	0											
O2925	40.8942	33.384617	0	0											
O2926	-15.161534	50.043175	0	0											
O2927	27.378447	18.204922	0	0											
O2928	19.289745	24.547693	0	0											
O2929	37.693386	-15.134352	0	0											
O2930	25.982435	14.39795	0	0											
O2931	49.14439	15.234645	0	0											
O2932	52.67011	20.886972	0	0											
O2933	-13.627552	6.9898934	0	0											
O2934	48.449608	19.878305	0	0											
O2935	-4.357588	-36.27527	0	0											
O2936	24.946922	24.262127	0	0											
O2937	-44.512814	-0.5819997	0	0											
O2938	39.81166	-24.240833	0	0											
O2939	24.932005	24.286507	0	0											
O2940	3.1924524	-27.023394	0	0											
O2941	38.006935	32.402393	0	0											
O2942	39.083153	-21.178055	0	0											
O2943	-8.395676	-12.517369	0	0											
O2944	5.1107235	-29.512701	0	0											
O2945	18.517462	-25.387106	0	0											
O2946	12.767005	-33.336216	0	0											
O2947	18.194983	30.010632	0	0											
O2948	31.98494	-4.873602	0	0											
O2949	21.538734	26.201223	0	0											
O2950	36.282654	-23.219894	0	0											
O2951	31.251642	28.586304	0	0											
O2952	-1.2288903	12.45955	0	0											
O2953	25.442936	31.508503	0	0											
O2954	12.432053	-32.54195	0	0											
O2955	23.995197	8.430899	0	0											
O2956	14.983966	18.45482	0	0											
O2957	30.632565	27.790607	0	0											
O2958	38.139954	-15.070697	0	0											
O2959	18.060892	30.125782	0	0											
O2960	-1.1334041	-39.5581	0	0											
O2961	50.46972	23.429031	0	0											
O2962	53.562565	18.801159	0	0											
O2963	30.271048	30.491756	0	0											
O2964	37.192093	33.02274	0	0											
O2965	31.263735	28.565882	0	0											
O2966	27.285849	0.10316454	0	0											
O2967	-39.779068	11.650442	0	0											
O2968	27.217197	28.507853	0	0											
O2969	17.979904	21.498163	0	0											
O2970	32.479992	29.776365	0	0											
O2971	23.176243	-9.64286	0	0											
O2972	37.776897	-16.369463	0	0											
O2973	39.226185	32.026604	0	0											
O2974	13.126287	26.765654	0	0											
O2975	36.292866	33.46496	0	0											
O2976	22.384886	-25.616678	0	0											
O2977	6.054951	-31.065006	0	0											
O2978	39.394535	-21.72105	0	0											
O2979	18.645536	30.302076	0	0											
O2980	40.532772	-23.717287	0	0											
O2981	27.478775	3.802507	0	0											
O2982	40.082752	-23.329828	0	0											
O2983	-2.0801644	-30.199245	0	0											
O2984	32.06887	28.989145	0	0											
O2985	-2.3490639	-10.00136	0	0											
O2986	38.962765	-21.974562	0	0											
O2987	17.763838	21.883945	0	0											
O2988	19.192541	29.205273	0	0											
O2989	40.2271	24.093601	0	0											
O2990	41.5085	-22.729889	0	0											
O2991	53.26576	24.81227	0	0											
O2992	52.588963	20.976976	0	0											
O2993	11.738895	-35.763527	0	0											
O2994	38.099075	32.22031	0	0											
O2995	19.341145	26.87991	0	0											
O2996	45.616226	20.498806	0	0											
O2997	16.504837	-0.82707506	0	0											
O2998	41.266907	-19.714863	0	0											
O2999	37.303696	32.47604	0	0											
O3000	0.9099982	-10.835448	0	0											
O3001	24.25264	28.7821	0	0											
O3002	-10.180514	-14.823876	0	0											
O3003	31.526869	29.663319	0	0											
O3004	24.627794	28.530931	0	0											
O3005	39.46006	32.08755	0	0											
O3006	-6.355114	-13.120659	0	0											
O3007	27.520882	5.649219	0	0											
O3008	18.214622	22.855011	0	0											
O3009	13.231094	-28.35152	0	0											
O3010	41.906963	33.130596	0	0											
O3011	19.382366	-22.672533	0	0											
O3012	28.44932	29.120655	0	0											
O3013	32.396458	-4.8833485	0	0											
O3014	4.990189	-29.365421	0	0											
O3015	19.72793	-26.67362	0	0											
O3016	38.36556	33.32142	0	0											
O3017	23.345594	22.299448	0	0											
O3018	38.497677	-21.84923	0	0											
O3019	17.16751	24.270433	0	0											
O3020	52.307438	25.899147	0	0											
O3021	37.911503	32.388367	0	0											
O3022	-10.360472	53.88495	0	0											
O3023	19.241356	-27.030602	0	0											
O3024	23.391428	22.250402	0	0											
O3025	-32.439167	14.619382	0	0											
O3026	18.541882	27.411192	0	0											
O3027	-47.763035	-1.6984969	0	0											
O3028	-48.43764	-4.5873847	0	0											
O3029	19.67721	38.944042	0	0											
O3030	-20.693771	-12.537125	0	0											
O3031	-20.682646	-12.282841	0	0											
O3032	-20.691488	-11.997158	0	0											
O3033	21.246727	35.984512	0	0											
O3034	27.854376	43.497715	0	0											
O3035	41.55385	20.195395	0	0											
O3036	30.345888	47.00386	0	0											
O3037	29.855413	44.15709	0	0											
O3038	-17.072971	-7.8956513	0	0											
O3039	4.2037683	15.234842	0	0											
O3040	-12.550234	47.638687	0	0											
O3041	25.365688	-16.651903	0	0											
O3042	-21.55433	-11.574035	0	0											
O3043	3.7548945	17.079395	0	0											
O3044	6.588717	12.166486	0	0											
O3045	-3.859816	-27.818243	0	0											
O3046	-22.566908	-13.20892	0	0											
O3047	7.4491067	11.519961	0	0											
O3048	6.4871044	8.652859	0	0											
O3049	4.2393384	15.394911	0	0											
O3050	-30.649872	-9.83043	0	0											
O3051	4.156404	15.289989	0	0											
O3052	-2.2171342	15.3245735	0	0											
O3053	15.006956	-29.706099	0	0											
O3054	4.10081	18.704023	0	0											
O3055	-17.584578	-9.632173	0	0											
O3056	37.636356	-20.892939	0	0											
O3057	16.32183	24.779688	0	0											
O3058	37.60289	-19.084873	0	0											
O3059	-49.681923	-5.8114886	0	0											
O3060	38.23554	31.272743	0	0											
O3061	50.36923	23.389671	0	0											
O3062	18.059633	22.833612	0	0											
O3063	-47.227863	-1.7124015	0	0											
O3064	48.682228	20.433456	0	0											
O3065	12.599384	-3.3098106	0	0											
O3066	20.890934	-24.92431	0	0											
O3067	12.965306	-2.9366531	0	0											
O3068	12.49756	-3.4046292	0	0											
O3069	12.751295	-32.345554	0	0											
O3070	14.996381	-29.75001	0	0											
O3071	15.308567	29.985939	0	0											
O3072	12.970564	-33.81549	0	0											
O3073	-49.016068	-3.3506541	0	0											
O3074	42.123817	17.738382	0	0											
O3075	-46.89458	-1.4341781	0	0											
O3076	40.47159	14.038018	0	0											
O3077	-3.363975	-13.758876	0	0											
O3078	-49.18452	-3.1748624	0	0											
O3079	34.375107	-13.885458	0	0											
O3080	45.812862	23.834972	0	0											
O3081	16.545507	20.007833	0	0											
O3082	3.1588342	-35.86387	0	0											
O3083	33.093952	-6.1604195	0	0											
O3084	30.370258	17.709042	0	0											
O3085	7.8982472	30.44149	0	0											
O3086	34.055115	-22.9201	0	0											
O3087	-2.928135	-2.2428825	0	0											
O3088	11.161489	25.300154	0	0											
O3089	17.281384	-35.89754	0	0											
O3090	-51.978977	-5.935018	0	0											
O3091	-40.920414	-2.7009099	0	0											
O3092	11.965065	-35.521496	0	0											
O3093	-45.62608	-8.05053	0	0											
O3094	33.290737	-17.49114	0	0											
O3095	19.452587	-31.128094	0	0											
O3096	30.754965	-20.369314	0	0											
O3097	-53.528255	-8.962594	0	0											
O3098	-53.1394	-9.44447	0	0											
O3099	-1.9416686	9.526502	0	0											
O3100	13.608061	-34.932144	0	0											
O3101	12.786692	-32.26206	0	0											
O3102	27.02548	2.775246	0	0											
O3103	-53.61353	2.9293408	0	0											
O3104	-54.19651	-8.742579	0	0											
O3105	38.411728	-21.389437	0	0											
O3106	13.533967	-2.6771047	0	0											
O3107	8.306587	28.463306	0	0											
O3108	8.298636	28.471941	0	0											
O3109	36.29183	-21.547422	0	0											
O3110	11.675136	-24.42469	0	0											
O3111	-44.81174	-4.053499	0	0											
O3112	36.481415	-18.088587	0	0											
O3113	-13.890876	17.596973	0	0											
O3114	13.005812	-2.9023926	0	0											
O3115	31.32614	-5.828879	0	0											
O3116	33.897926	-16.930471	0	0											
O3117	-3.3110132	-2.0320973	0	0											
O3118	-14.043688	-12.4998865	0	0											
O3119	43.689667	16.8927	0	0											
O3120	11.252124	-5.1675863	0	0											
O3121	28.965229	-6.8807445	0	0											
O3122	13.539967	-29.235815	0	0											
O3123	33.141563	16.951073	0	0											
O3124	43.928215	16.990358	0	0											
O3125	14.64056	22.074018	0	0											
O3126	22.494158	-8.785667	0	0											
O3127	36.04366	29.615559	0	0											
O3128	31.877958	-8.706238	0	0											
O3129	-48.86736	-5.51844	0	0											
O3130	-10.898474	56.794216	0	0											
O3131	26.66384	3.9380867	0	0											
O3132	52.75317	22.40353	0	0											
O3133	18.35796	-14.78989	0	0											
O3134	1.2430239	-14.489504	0	0											
O3135	39.016914	26.219334	0	0											
O3136	-12.536469	55.462456	0	0											
O3137	16.414293	19.52185	0	0											
O3138	-7.687977	-31.57346	0	0											
O3139	-0.21073477	-33.81233	0	0											
O3140	14.467173	-8.817029	0	0											
O3141	-37.13937	22.152195	0	0											
O3142	35.0842	-15.376872	0	0											
O3143	-33.59185	20.520405	0	0											
O3144	-18.248478	43.71975	0	0											
O3145	-3.6667414	-11.813646	0	0											
O3146	-22.105787	10.729139	0	0											
O3147	0.827828	-14.5928955	0	0											
O3148	43.835594	16.675747	0	0											
O3149	43.935905	16.636467	0	0											
O3150	-7.243776	57.546715	0	0											
O3151	13.103099	-25.904346	0	0											
O3152	13.28334	18.290071	0	0											
O3153	-46.44035	-4.3330903	0	0											
O3154	1.2195194	-14.424314	0	0											
O3155	13.383301	18.410608	0	0											
O3156	-1.5425036	-29.305052	0	0											
O3157	-4.0872493	-14.102724	0	0											
O3158	18.236135	-30.158213	0	0											
O3159	-0.49661016	-30.557041	0	0											
O3160	-8.605866	-14.828464	0	0											
O3161	-1.0517864	-8.537225	0	0											
O3162	-2.2072637	-12.006535	0	0											
O3163	15.685336	27.638288	0	0											
O3164	18.384888	17.47668	0	0											
O3165	-9.178056	53.791584	0	0											
O3166	47.05147	24.105284	0	0											
O3167	47.059227	24.09886	0	0											
O3168	12.844826	19.097288	0	0											
O3169	47.194706	22.138353	0	0											
O3170	47.505173	23.867514	0	0											
O3171	47.168983	24.00256	0	0											
O3172	39.44981	13.253958	0	0											
O3173	45.957977	12.654834	0	0											
O3174	-46.084698	-4.1229906	0	0											
O3175	31.104546	-17.900534	0	0											
O3176	-15.432799	38.193703	0	0											
O3177	32.746143	10.024716	0	0											
O3178	16.529585	16.237747	0	0											
O3179	40.62821	24.612656	0	0											
O3180	15.851315	27.047474	0	0											
O3181	47.878025	12.968435	0	0											
O3182	27.859707	15.53262	0	0											
O3183	-4.043755	-14.143993	0	0											
O3184	17.201237	23.041471	0	0											
O3185	34.082237	-16.564837	0	0											
O3186	44.42551	16.239325	0	0											
O3187	1.7864563	-13.916915	0	0											
O3188	-52.523365	-6.4855337	0	0											
O3189	11.818095	20.691902	0	0											
O3190	-2.1202705	-15.916036	0	0											
O3191	-14.714428	39.92453	0	0											
O3192	20.584541	30.598486	0	0											
O3193	-17.162205	41.08579	0	0											
O3194	17.57547	-1.9028618	0	0											
O3195	34.012497	-2.9537413	0	0											
O3196	42.682636	34.768375	0	0											
O3197	19.388517	27.966322	0	0											
O3198	23.505796	20.100863	0	0											
O3199	31.90016	21.525444	0	0											
O3200	30.653446	-6.7493353	0	0											
O3201	-42.37308	6.448233	0	0											
O3202	-11.383111	-8.146302	0	0											
O3203	35.26076	20.242048	0	0											
O3204	-50.509556	-1.9507915	0	0											
O3205	38.01307	-15.073367	0	0											
O3206	47.197536	21.399794	0	0											
O3207	47.159184	22.246943	0	0											
O3208	-0.6190625	-8.357619	0	0											
O3209	0.11321043	-14.194276	0	0											
O3210	48.26126	30.155287	0	0											
O3211	47.227818	21.60411	0	0											
O3212	14.14286	-32.57006	0	0											
O3213	-13.180559	47.10225	0	0											
O3214	47.090736	19.715021	0	0											
O3215	50.371487	23.255165	0	0											
O3216	-5.003884	-13.710022	0	0											
O3217	0.6894164	-4.275994	0	0											
O3218	48.31983	30.259434	0	0											
O3219	-1.4996331	-10.784958	0	0											
O3220	-50.24754	-7.2431197	0	0											
O3221	52.13242	27.382004	0	0											
O3222	-6.2809777	-13.532268	0	0											
O3223	37.11645	12.692382	0	0											
O3224	8.172757	30.240078	0	0											
O3225	24.23605	3.9570124	0	0											
O3226	53.253056	27.351732	0	0											
O3227	45.796925	21.020706	0	0											
O3228	0.027973268	-14.077619	0	0											
O3229	51.937897	26.815277	0	0											
O3230	0.47611767	-7.9929624	0	0											
O3231	8.942081	-12.332062	0	0											
O3232	-50.906788	-7.3496003	0	0											
